nomelograd,logradouro,arvore,bancos,pontoonibu,pontotaxi,pontomotot,semaforo,trechos,faixapedes,comprimento,arvores_100m_median,bancos_100m_median,semaforos_100m_median,onibus_100m_median,arvores_100m_mean,bancos_100m_mean,semaforos_100m_mean,onibus_100m_mean
PRAÇA PRESIDENTE JOÃO PESSOA,11355,2,2,0,0,0,0,1,0,53,3.7735849056603774,3.7735849056603774,0,0,3.7735849056603774,3.7735849056603774,0,0
PRAÇA SEM DENOMINAÇÃO,700171,8,0,0,0,0,0,3,0,121,6.976744186046512,0,0,0,6.566407587394541,0,0,0
PRAÇA WILLIAMS ARRUDA,37869,2,0,0,0,0,1,1,2,194,1.0309278350515463,0,0.5154639175257731,0,1.0309278350515463,0,0.5154639175257731,0
PROJ  JAD TROPICAL,7854,1,0,0,0,0,0,1,0,86,1.1627906976744187,0,0,0,1.1627906976744187,0,0,0
PROJ  JAD TROPICAL,7862,19,0,0,0,0,0,8,0,871,2.388019427954668,0,0,0,2.754922727598682,0,0,0
PROJ  JAD TROPICAL,7889,6,0,0,0,0,0,4,0,329,3.3521923620933523,0,0,0,4.451353289334637,0,0,0
PROJ F LOT ANT CAMARA,2895,27,0,0,0,0,0,9,0,528,5.555555555555555,0,0,0,6.587640966951311,0,0,0
RUA A LOT ALDEIOTA,3840,1,0,0,0,0,0,1,0,247,0.4048582995951417,0,0,0,0.4048582995951417,0,0,0
RUA ABDIAS DA SILVA CAMPOS,21059,0,0,0,0,0,0,1,0,299,0,0,0,0,0,0,0,0
RUA ABDÍSIO MILITÃO PRAZERES DOS SANTOS,33820,5,0,0,0,0,0,2,0,222,2.388097024256064,0,0,0,2.388097024256064,0,0,0
RUA ABDON NAPY,26751,17,0,2,0,0,0,9,0,712,2.1505376344086025,0,0,0,2.6154402106978636,0,0,0.3355787499691564
RUA ABEL COSTA,9210,21,0,3,0,0,0,13,0,797,2.7027027027027026,0,0,0,3.0382025501383474,0,0,0.3248574017804787
RUA ABSALÃO EMERICIANO,25402,14,0,0,0,0,0,7,0,829,1.6129032258064515,0,0,0,2.113004939673046,0,0,0
RUA ACARI,700412,0,0,0,0,0,0,4,0,188,0,0,0,0,0,0,0,0
RUA ACRE,24538,18,0,2,0,0,0,8,0,730,2.454080096356519,0,0,0,2.4930695718421143,0,0,0.29949784791965567
RUA ADALCINA DE LUCENA,36587,2,0,0,0,0,0,1,0,128,1.5625,0,0,0,1.5625,0,0,0
RUA ADALGISA CÉSAR DE ALMEIDA,17175,2,0,0,0,0,0,1,0,102,1.9607843137254901,0,0,0,1.9607843137254901,0,0,0
RUA ADALGISA RAMOS RAIA,27995,15,0,0,0,0,0,7,0,1120,1.4814814814814816,0,0,0,1.8046736533447179,0,0,0
RUA ADÃO DE SOUZA,18627,4,0,0,0,0,0,1,0,220,1.8181818181818181,0,0,0,1.8181818181818181,0,0,0
RUA ADAUTO PEDRO DE CARVALHO,700280,3,0,0,0,0,0,3,0,493,0.5714285714285714,0,0,0,0.8350490089620525,0,0,0
RUA ADAUTO TRAVASSOS DE MOURA,1198,37,0,0,0,0,0,16,0,1859,1.9523809523809526,0,0,0,2.352381199149999,0,0,0
RUA ADELAIDE NOGUEIRA DE ARRUDA,22306,0,0,0,0,0,0,1,0,136,0,0,0,0,0,0,0,0
RUA ADEMIR SANTOS DE ALMEIDA,700106,6,0,0,0,0,0,3,0,289,2.4096385542168677,0,0,0,2.217707993370123,0,0,0
RUA ADENIS IRINEU FREIRE,31747,2,0,0,0,0,0,1,0,144,1.3888888888888888,0,0,0,1.3888888888888888,0,0,0
RUA ADERALDO VASCONCELOS DINIZ,25380,11,0,0,0,0,0,4,0,517,2.729528535980149,0,0,0,2.7926717251270294,0,0,0
RUA ADIEL VALDEVINO DA SILVA,10820,4,0,0,0,0,0,2,0,308,1.3612056392805054,0,0,0,1.3612056392805054,0,0,0
RUA ADOLFO JOSÉ DO AMARAL,15270,7,0,0,0,0,0,4,0,314,8.18997756170531,0,0,0,7.895775150446363,0,0,0
RUA ADVOGADO JOÃO RUFINO DA SILVA,35726,2,0,0,0,0,0,1,0,128,1.5625,0,0,0,1.5625,0,0,0
RUA ADVOGADO OTÁVIO AMORIM,25917,12,0,0,0,0,0,8,0,499,3.229166666666667,0,0,0,4.443489404188642,0,0,0
RUA AEREDALDO PAIVA VELOSO,36510,2,0,0,0,0,0,1,0,179,1.1173184357541899,0,0,0,1.1173184357541899,0,0,0
RUA AFONSO AGRA FILHO,4049,4,0,0,0,0,0,2,0,237,2.0623042116254786,0,0,0,2.0623042116254786,0,0,0
RUA AFONSO CAMPOS,11169,4,0,0,1,0,0,4,0,309,1.655359565807327,0,0,0,1.582686242851984,0,0,0
RUA AFONSO DANTAS CAMPOS,7790,16,0,1,0,0,0,7,0,1105,1.680672268907563,0,0,0,2.1073448912692903,0,0,0.12004801920768307
RUA AFONSO PENA,11380,2,0,0,0,0,0,1,0,107,1.8691588785046727,0,0,0,1.8691588785046727,0,0,0
RUA AFONSO PEREIRA GONZAGA,14524,4,0,0,0,0,0,1,0,69,5.797101449275362,0,0,0,5.797101449275362,0,0,0
RUA AGAR DO EGITO ARAÚJO,37125,6,0,0,0,0,0,3,0,153,4,0,0,0,3.9245283018867925,0,0,0
RUA AGENOR CAVALCANTI DE VASCONCELOS,11789,17,0,0,1,0,0,7,0,618,2.857142857142857,0,0,0,3.102867336237402,0,0,0
RUA AGEU GENUÍNO DA SILVA,23728,3,0,0,0,0,0,1,0,289,1.0380622837370241,0,0,0,1.0380622837370241,0,0,0
RUA AGRIMENSOR JOSÉ DE BRITO,3018,22,0,0,0,0,0,9,0,672,3.8461538461538463,0,0,0,6.865432791403106,0,0,0
RUA AGRIPINO DINIZ,27669,8,0,0,0,0,0,4,0,263,3.144190616556129,0,0,0,3.083514923145955,0,0,0
RUA AGRÔNOMO JOÃO MAURÍCIO DE MEDEIROS,28355,15,0,0,0,0,0,8,0,604,3.0282485875706215,0,0,0,3.3032372542858104,0,0,0
RUA ALAGOAS,24503,19,0,1,0,0,0,15,0,1010,1.9230769230769231,0,0,0,2.1316207869519848,0,0,0.08771929824561403
RUA ALAÍDE DE ARAÚJO MEDEIROS,11002,6,0,1,0,0,0,2,0,322,1.8398268398268398,0,0,0.2976190476190476,1.8398268398268398,0,0,0.2976190476190476
RUA ALAÍDE LEANDRO SOBREIRA,36072,3,0,0,0,0,0,2,0,482,0.6169010201268266,0,0,0,0.6169010201268266,0,0,0
RUA ALBA DE OLIVEIRA PINTO,35939,4,0,0,0,0,0,2,0,128,3.203203203203203,0,0,0,3.203203203203203,0,0,0
RUA ALBERTINA RAMOS DE AMORIM,37150,5,0,0,0,0,0,3,0,328,1.639344262295082,0,0,0,1.6242068066998472,0,0,0
RUA ALBERTO SANTOS,19054,32,0,0,0,0,0,12,0,811,3.7037037037037033,0,0,0,4.201998557260573,0,0,0
RUA ALBINO PEIXOTO,25925,11,0,0,0,0,0,5,0,352,3.3333333333333335,0,0,0,4.132292827945002,0,0,0
RUA ALCEBÍADES GONÇALVES DA ROCHA,33561,10,0,0,0,0,0,6,0,370,3.401943967981704,0,0,0,3.3854949941570287,0,0,0
RUA ALCEU AMOROSO LIMA,18996,2,0,0,0,0,0,1,0,183,1.092896174863388,0,0,0,1.092896174863388,0,0,0
RUA ALCIDES AVELINO DE MEDEIROS,36013,24,0,2,0,0,0,12,0,766,3.9215686274509802,0,0,0,6.299179308028252,0,0,0.3300653594771242
RUA ALCIDES TRAVASSOS RAMOS,36676,3,0,0,0,0,0,2,0,256,1.1450381679389312,0,0,0,1.1450381679389312,0,0,0
RUA ALDERICO PESSOA DE OLIVEIRA,15539,20,0,3,0,1,0,12,0,949,2.5893752088205813,0,0,0,3.7006194771163305,0,0,0.3679123341669282
RUA ALEMBERG BATISTA GOMES,6220,6,0,0,0,0,0,3,0,211,2.8169014084507045,0,0,0,2.9631122962745753,0,0,0
RUA ALEXANDRINO CAVALCANTI BELO,299,1,0,0,0,0,0,1,0,90,1.1111111111111112,0,0,0,1.1111111111111112,0,0,0
RUA ALFREDO ALVES DE ARAÚJO,16845,13,0,0,0,0,0,6,0,711,2.371794871794872,0,0,0,3.769552596651397,0,0,0
RUA ALFREDO FERREIRA BASTOS,12041,8,0,0,0,0,0,5,0,231,3.260869565217391,0,0,0,4.003886527913988,0,0,0
RUA ALFREDO GODOFREDO DE SANTANA,17604,3,0,0,0,0,0,1,0,104,2.8846153846153846,0,0,0,2.8846153846153846,0,0,0
RUA ALFREDO QUEIROZ,11851,6,0,0,1,0,0,3,0,231,2.3255813953488373,0,0,0,5.003831885355416,0,0,0
RUA ALICE ARAÚJO CRUZ,33472,8,0,0,0,0,0,3,0,288,2.8846153846153846,0,0,0,2.948853472109286,0,0,0
RUA ALICE CARNEIRO,16772,2,0,0,0,0,0,1,0,152,1.3157894736842104,0,0,0,1.3157894736842104,0,0,0
RUA ALICE DE MEDEIROS OLIVEIRA SANTOS,17310,15,0,1,0,0,0,13,0,901,1.8518518518518516,0,0,0,1.8039469659048102,0,0,0.1221001221001221
RUA ALICE DE OLIVEIRA GONZAGA,32417,9,0,0,0,0,0,3,0,518,1.646090534979424,0,0,0,1.7504242174755313,0,0,0
RUA ALICE GAUDÊNCIO,6505,6,0,0,0,0,0,2,0,248,2.419984387197502,0,0,0,2.419984387197502,0,0,0
RUA ALMANY JOSÉ TAVARES DE MELO,31410,6,0,0,0,0,0,4,0,393,1.6606642657062824,0,0,0,1.9843354008269973,0,0,0
RUA ALMIRANTE ALEXANDRINO,700288,2,0,0,0,0,0,1,0,76,2.631578947368421,0,0,0,2.631578947368421,0,0,0
RUA ALMIRANTE TAMANDARÉ,17795,12,0,0,0,0,0,4,0,340,3.031342942118508,0,0,0,3.8316887870765703,0,0,0
RUA ALUÍSIO CUNHA LIMA,15563,16,0,1,0,0,0,7,0,833,1.8018018018018018,0,0,0,10.057359428740105,0,0,0.07401924500370097
RUA ALUSKA SANTOS DE ANDRADE,1171,2,0,0,0,0,0,1,0,179,1.1173184357541899,0,0,0,1.1173184357541899,0,0,0
RUA ÁLVARO FERREIRA LEÃO,9156,6,0,0,0,0,0,3,0,233,2.666666666666667,0,0,0,2.5834405834405834,0,0,0
RUA ALVARO JOAQUIM BARBOSA,20370,2,0,0,0,0,0,2,0,82,2.8159340659340657,0,0,0,2.8159340659340657,0,0,0
RUA ALVINO DE FARIAS PIMENTEL,16012,6,0,0,0,0,0,3,0,290,1.9607843137254901,0,0,0,2.0876701137075835,0,0,0
RUA ALVORADA,1201,14,0,0,0,0,0,5,0,634,1.932367149758454,0,0,0,2.260709848105458,0,0,0
RUA ALZIRA FIGUEIRÊDO,33693,4,0,0,0,0,0,2,0,433,0.882823305670816,0,0,0,0.882823305670816,0,0,0
RUA ALZIRA GUEDES PINHEIRO,24031,3,0,0,0,0,0,2,0,245,1.6605606881172348,0,0,0,1.6605606881172348,0,0,0
RUA ALZIRA PEREIRA DE OLIVEIRA,21032,2,0,0,0,0,0,1,0,231,0.8658008658008658,0,0,0,0.8658008658008658,0,0,0
RUA ALZIRA RAMOS DE FIGUEIRÊDO,35530,12,0,0,0,0,0,10,0,1061,1.0583778966131907,0,0,0,1.9406887895160445,0,0,0
RUA AMARO COUTINHO,17884,17,0,0,0,0,0,9,0,670,2.3255813953488373,0,0,0,3.005317352214465,0,0,0
RUA AMARO DA COSTA BARROS,20010,4,0,0,0,0,0,1,0,121,3.3057851239669422,0,0,0,3.3057851239669422,0,0,0
RUA AMAZONAS,24554,26,0,0,0,0,1,13,0,1101,2.4390243902439024,0,0,0,2.3966640996797928,0,0.08012820512820512,0
RUA AMÉLIA CAMPOS,700414,2,0,0,0,0,0,4,0,268,0,0,0,0,0.49504950495049505,0,0,0
RUA AMÉLIA VIEIRA,5070,9,0,0,0,0,0,6,0,393,2.1980676328502415,0,0,0,3.9642184997816003,0,0,0
RUA AMENAÍDE PIMENTEL,26662,3,0,0,0,0,0,1,0,195,1.5384615384615385,0,0,0,1.5384615384615385,0,0,0
RUA AMÉRICO CARNEIRO,16462,21,0,1,0,0,0,7,0,576,3.9473684210526314,0,0,0,5.832666285531121,0,0,0.18315018315018314
RUA AMÉRICO FALCÃO,17590,2,0,0,0,0,0,1,0,104,1.9230769230769231,0,0,0,1.9230769230769231,0,0,0
RUA AMSTERDAN,20575,16,0,0,0,0,0,5,0,789,1.8633540372670807,0,0,0,2.0364167001149713,0,0,0
RUA ANA ALMEIDA DE CASTRO,16888,15,0,0,0,0,0,7,0,606,2.941176470588235,0,0,0,2.6469260036895714,0,0,0
RUA ANA BRITO FIGUEIRÊDO,23957,3,0,0,0,0,0,1,0,136,2.2058823529411766,0,0,0,2.2058823529411766,0,0,0
RUA ANA CAVALCANTE,11029,6,0,0,0,0,0,2,0,300,2.019213663049279,0,0,0,2.019213663049279,0,0,0
RUA ANA DE AZEVEDO,28428,13,0,0,0,0,0,5,0,638,2.5316455696202533,0,0,0,2.203433088626478,0,0,0
RUA ANA FIRMINO DA COSTA,15687,10,0,0,0,0,0,3,0,387,2.272727272727273,0,0,0,9.747723540826989,0,0,0
RUA ANA LOUREIRO SOARES,13374,1,0,0,0,0,0,1,0,57,1.7543859649122806,0,0,0,1.7543859649122806,0,0,0
RUA ANA MOREIRA,6980,1,0,0,0,0,0,1,0,112,0.8928571428571428,0,0,0,0.8928571428571428,0,0,0
RUA ANA PAULA DUARTE MEDEIROS,2690,7,0,0,0,0,0,3,0,353,1.9230769230769231,0,0,0,2.023572571517777,0,0,0
RUA ANA PAULA RAMOS DE MEDEIROS,20443,6,0,0,0,0,0,3,0,483,1.342281879194631,0,0,0,1.261267449010296,0,0,0
RUA ANA PAULA RIBEIRO BARBOSA LIRA,35696,9,0,0,0,0,0,5,0,417,1.9607843137254901,0,0,0,2.566347852222712,0,0,0
RUA ANA VILAR,24813,24,0,2,0,0,0,15,0,1207,1.8867924528301887,0,0,0,2.516315302511881,0,0,0.06836261911006207
RUA ANACLETO ELOY,16969,11,0,0,0,0,0,4,0,709,1.5396368337544808,0,0,0,1.602379838958313,0,0,0
RUA ANÁLIA RIBEIRO DIAS,11037,7,0,0,0,0,0,2,0,292,2.387218045112782,0,0,0,2.387218045112782,0,0,0
RUA ANDRÉ DIAS PEREIRA,36765,11,0,5,0,0,0,6,0,330,3.4190531852717707,0,0,1.282051282051282,3.429470480521095,0,0,1.630993888638651
RUA ÂNGELA DE ALBUQUERQUE RAMOS,35971,4,0,0,0,0,0,2,0,209,1.9142700128228611,0,0,0,1.9142700128228611,0,0,0
RUA ANÍSIO RODRIGUES DE SOUZA CAMPOS,12440,3,0,0,0,0,0,1,0,150,2,0,0,0,2,0,0,0
RUA ANSELMO GOMES SOBRINHO,28843,3,0,0,0,0,0,1,0,135,2.2222222222222223,0,0,0,2.2222222222222223,0,0,0
RUA ANTENOR NAVARRO,450,37,2,0,0,1,3,18,2,1591,2.1279003961516696,0,0,0,3.332075246164928,0.2469135802469136,0.16781986327826737,0
RUA ANTENOR PINHEIRO RODRIGUES,17531,2,0,0,0,0,0,1,0,118,1.694915254237288,0,0,0,1.694915254237288,0,0,0
RUA ANTÔNIA ALVES DE LIMA,7722,23,0,1,0,0,0,13,0,767,3.125,0,0,0,3.5555553854034083,0,0,0.1201923076923077
RUA ANTÔNIA BARBOSA DE LIMA,27944,4,0,0,0,0,0,2,0,174,2.3513513513513513,0,0,0,2.3513513513513513,0,0,0
RUA ANTÔNIA GONÇALVES DE FARIAS,36439,4,0,0,0,0,0,1,0,230,1.7391304347826086,0,0,0,1.7391304347826086,0,0,0
RUA ANTÔNIA NUNES PATRIOTA,37435,3,0,0,0,0,0,3,0,427,0.641025641025641,0,0,0,0.7682076466606853,0,0,0
RUA ANTONIETA AMORIM DE SOUZA,35378,7,0,0,0,0,0,3,0,174,8.333333333333332,0,0,0,11.056644880174291,0,0,0
RUA ANTONIETA CAVALCANTE,28118,16,0,0,0,0,0,8,0,583,3.7268518518518516,0,0,0,4.074386306811713,0,0,0
RUA ANTONIETA DE ARAÚJO LUCENA,35793,8,0,0,0,0,0,3,0,319,2.631578947368421,0,0,0,2.531379503899299,0,0,0
RUA ANTÔNIO ALVES DA SILVA,24090,3,0,0,0,0,0,3,0,230,1.6666666666666667,0,0,0,1.6852737905369484,0,0,0
RUA ANTÔNIO AMILCAR DE ALMEIDA,16853,12,0,0,0,0,0,5,0,648,2.272727272727273,0,0,0,3.6571591351190404,0,0,0
RUA ANTÔNIO ARRUDA,16802,6,0,0,0,0,0,2,0,250,3.99616368286445,0,0,0,3.99616368286445,0,0,0
RUA ANTÔNIO AZEVEDO DE FARIAS,6467,15,0,0,0,0,0,7,0,403,6.122448979591836,0,0,0,4.91686868102273,0,0,0
RUA ANTÔNIO BARBOSA,700268,1,0,0,0,0,0,1,0,75,1.3333333333333335,0,0,0,1.3333333333333335,0,0,0
RUA ANTÔNIO BARBOSA DE MEDEIROS,19593,2,0,0,0,0,0,1,0,210,0.9523809523809524,0,0,0,0.9523809523809524,0,0,0
RUA ANTÔNIO BARBOSA DE MELO,20265,2,0,0,0,0,0,2,0,167,2.9694167852062585,0,0,0,2.9694167852062585,0,0,0
RUA ANTÔNIO BARBOSA DE MENEZES,5223,13,0,0,0,0,0,5,0,703,1.9900497512437811,0,0,0,2.0478811042635567,0,0,0
RUA ANTÔNIO BARBOSA PESSOA,26956,3,0,0,0,0,0,1,0,240,1.25,0,0,0,1.25,0,0,0
RUA ANTÔNIO BARBOSA RIBEIRO,26557,2,0,0,0,0,0,1,0,47,4.25531914893617,0,0,0,4.25531914893617,0,0,0
RUA ANTÔNIO BERNARDINO DE SENA,17825,12,0,0,0,0,0,7,0,508,2.0202020202020203,0,0,0,2.696556937945292,0,0,0
RUA ANTÔNIO BERNARDO,5312,3,0,0,0,0,0,3,0,314,1.0416666666666665,0,0,0,1.22473298984288,0,0,0
RUA ANTÔNIO BEZERRA PAZ,1457,6,0,0,0,0,0,3,0,374,1.6129032258064515,0,0,0,1.641679630294431,0,0,0
RUA ANTÔNIO BEZERRA PAZ,22977,2,0,0,0,0,0,1,0,149,1.342281879194631,0,0,0,1.342281879194631,0,0,0
RUA ANTÔNIO BONIFÁCIO ALVES,16071,3,0,0,0,0,0,2,0,79,7.658450704225352,0,0,0,7.658450704225352,0,0,0
RUA ANTÔNIO CAMPOS,3000,13,0,0,0,0,0,6,0,667,1.7246462264150944,0,0,0,2.3773917033651646,0,0,0
RUA ANTÔNIO CAPOEIRO,5258,3,0,0,0,0,0,2,0,164,1.7987759367069711,0,0,0,1.7987759367069711,0,0,0
RUA ANTÔNIO CAVALCANTI,23507,15,0,0,0,0,0,6,0,714,1.9675925925925923,0,0,0,2.091892826027466,0,0,0
RUA ANTÔNIO CIRILO GOMES,25437,15,0,0,0,0,0,7,0,624,2.4193548387096775,0,0,0,2.7120302064342154,0,0,0
RUA ANTÔNIO CORREIA DA SILVA,28932,2,0,0,0,0,0,1,0,142,1.4084507042253522,0,0,0,1.4084507042253522,0,0,0
RUA ANTÔNIO DE BRITO LIRA,19755,8,0,0,1,0,0,4,0,257,3.200204813108039,0,0,0,3.1239998898142365,0,0,0
RUA ANTÔNIO DE CARVALHO SOUSA,35238,8,0,0,0,0,0,5,0,423,3.225806451612903,0,0,0,2.4171181470252,0,0,0
RUA ANTÔNIO DE SOUZA BARBOSA,700263,18,0,1,0,1,0,12,0,739,3.518518518518518,0,0,0,3.8786867289118256,0,0,0.16339869281045752
RUA ANTÔNIO DE SOUZA LOPES,12432,2,0,0,0,0,0,2,0,382,0.5236176220632179,0,0,0,0.5236176220632179,0,0,0
RUA ANTÔNIO EVARISTO,16390,3,0,0,0,0,0,1,0,121,2.479338842975207,0,0,0,2.479338842975207,0,0,0
RUA ANTÔNIO FRANCISCO ALVES,18775,2,0,0,0,0,0,1,0,150,1.3333333333333335,0,0,0,1.3333333333333335,0,0,0
RUA ANTÔNIO FRANCISCO DA SILVA,8354,4,0,0,0,0,0,1,0,195,2.051282051282051,0,0,0,2.051282051282051,0,0,0
RUA ANTÔNIO FRANCISCO DO BÚ,15296,8,0,0,0,0,0,4,0,516,1.515499425947187,0,0,0,1.591083046306927,0,0,0
RUA ANTÔNIO GAMA SANTOS,700367,5,0,0,0,0,0,3,0,221,2.9850746268656714,0,0,0,2.5560900730507243,0,0,0
RUA ANTÔNIO GOMES PEREIRA,20095,15,0,0,0,0,0,8,0,326,4,0,0,0,5.370177333377944,0,0,0
RUA ANTÔNIO GOMES PERICO,25445,4,0,0,0,0,0,1,0,203,1.9704433497536946,0,0,0,1.9704433497536946,0,0,0
RUA ANTÔNIO GUEDES DE ANDRADE,12742,7,0,2,0,0,0,2,0,376,2.208141321044547,0,0,0.6016385048643113,2.208141321044547,0,0,0.6016385048643113
RUA ANTÔNIO GUILHERMINO DE SOUZA,27227,7,0,0,0,0,0,3,0,276,3.0927835051546393,0,0,0,2.4803848108243116,0,0,0
RUA ANTÔNIO JERÔNIMO DA SILVA,6092,8,2,0,0,0,0,8,0,322,2.0442219440967877,0,0,0,3.344695043644278,0.5319148936170213,0,0
RUA ANTÔNIO JOAQUIM DE CARVALHO,35300,6,0,0,0,0,0,2,0,479,1.260968760968761,0,0,0,1.260968760968761,0,0,0
RUA ANTÔNIO JOAQUIM PEQUENO,8990,17,0,2,0,0,0,5,0,653,2.73972602739726,0,0,0,2.6632745465576613,0,0,0.31195211897708724
RUA ANTÔNIO JOSÉ SANTIAGO,18619,15,0,2,0,0,0,8,0,716,1.9344141488577744,0,0,0,2.0634602218118916,0,0,0.35477053140096615
RUA ANTÔNIO JOSÉ SANTIAGO,22985,5,1,1,0,1,0,3,0,384,0.9523809523809524,0,0,0,1.7499497689371108,0.4219409282700422,0,0.3174603174603175
RUA ANTÔNIO LADISLAU DE ARAÚJO,38865,8,0,0,0,0,0,7,0,178,4.545454545454546,0,0,0,4.919417767106843,0,0,0
RUA ANTÔNIO LUCAS DE CARVALHO,36668,4,0,0,0,0,0,2,0,200,2.0050125313283207,0,0,0,2.0050125313283207,0,0,0
RUA ANTÔNIO LUIZ DA SILVA,7145,2,0,0,0,0,0,1,0,61,3.278688524590164,0,0,0,3.278688524590164,0,0,0
RUA ANTÔNIO LUIZ DA SILVA,19860,2,0,0,0,0,0,1,0,103,1.9417475728155338,0,0,0,1.9417475728155338,0,0,0
RUA ANTÔNIO MARIA DA CONCEIÇÃO,1619,2,0,0,0,0,0,1,0,78,2.564102564102564,0,0,0,2.564102564102564,0,0,0
RUA ANTÔNIO MARINHO,23396,3,0,0,0,0,0,1,0,84,3.571428571428571,0,0,0,3.571428571428571,0,0,0
RUA ANTÔNIO MATIAS DE FIGUEIRÊDO,13064,4,0,0,0,0,0,1,0,262,1.5267175572519083,0,0,0,1.5267175572519083,0,0,0
RUA ANTÔNIO NUNES DE FARIAS,37281,3,0,0,0,0,0,3,0,165,1.6129032258064515,0,0,0,4.229390681003585,0,0,0
RUA ANTÔNIO OVÍDIO ARAÚJO PEREIRA FILHO,34886,1,0,0,0,0,0,1,0,104,0.9615384615384616,0,0,0,0.9615384615384616,0,0,0
RUA ANTÔNIO PEREIRA DE ALMEIDA,36650,2,0,0,0,0,0,1,0,212,0.9433962264150944,0,0,0,0.9433962264150944,0,0,0
RUA ANTÔNIO PEREIRA FRUTUOSO,37770,12,0,0,0,0,0,7,0,669,1.8867924528301887,0,0,0,2.287559798211129,0,0,0
RUA ANTÔNIO RODRIGUES ALVES,36293,4,0,0,0,0,0,2,0,327,1.237417694694619,0,0,0,1.237417694694619,0,0,0
RUA ANTÔNIO SALES DE ALMEIDA,35661,5,0,0,0,0,0,4,0,190,2.6856763925729443,0,0,0,2.742973149053004,0,0,0
RUA ANTÔNIO SOARES DA SILVA,27715,2,0,1,0,0,0,1,0,161,1.2422360248447204,0,0,0.6211180124223602,1.2422360248447204,0,0,0.6211180124223602
RUA ANTÔNIO SOARES FILHO,10812,13,0,0,0,0,0,6,0,629,2.6491228070175437,0,0,0,2.336903268605881,0,0,0
RUA ANTÔNIO SOLANO DE ALMEIDA LYRA,7170,8,0,0,0,0,0,2,0,298,4.2266505921565845,0,0,0,4.2266505921565845,0,0,0
RUA ANTÔNIO TEIXEIRA,700382,8,0,0,0,0,0,5,0,300,2.3529411764705883,0,0,0,3.231854202854694,0,0,0
RUA ANTÔNIO TROVÃO DE MELO,9091,3,0,0,0,0,0,1,0,165,1.8181818181818181,0,0,0,1.8181818181818181,0,0,0
RUA ANTÔNIO VICENTE,700277,39,0,0,0,0,0,16,0,1332,2.9374065370647298,0,0,0,3.869218392833502,0,0,0
RUA ANTÔNIO VIEIRA DA ROCHA,23779,22,0,3,0,0,0,11,0,824,2.898550724637681,0,0,0,3.871297462921431,0,0,0.37393237393237394
RUA ANTÔNIO VIEIRA DE QUEIROGA,31666,3,0,0,0,0,0,1,0,214,1.4018691588785046,0,0,0,1.4018691588785046,0,0,0
RUA APOLÔNIA AMORIM,2950,28,0,2,0,0,0,11,0,903,3.6363636363636362,0,0,0,4.012787069309284,0,0,0.1574792596464423
RUA APRÍGIO FERREIRA LEITE,15407,51,0,3,0,0,0,22,0,1466,3.371212121212121,0,0,0,3.911683973309849,0,0,0.18980656235558194
RUA APRÍGIO PEREIRA NEPOMUCENO,24635,36,0,10,0,0,3,27,2,1707,2.380952380952381,0,0,0,4.630497755841917,0,0.136576959177707,0.592286724874216
RUA APRÍGIO VELOSO,8974,45,0,6,0,3,1,22,3,2281,1.9371482176360226,0,0,0,2.7198291487869923,0,0.022841480127912286,0.2372295263845327
RUA ARATUBA,27405,12,0,0,0,0,0,7,0,497,2.380952380952381,0,0,0,2.5575912343802916,0,0,0
RUA ARCOVERDE,27294,3,0,0,0,0,0,2,0,195,1.8642890226956923,0,0,0,1.8642890226956923,0,0,0
RUA ARGEMIRO CARNEIRO DA SILVA,35777,7,0,0,0,0,0,6,0,437,2.010233918128655,0,0,0,2.9529514344605334,0,0,0
RUA ARGENTINA,10774,10,0,0,0,0,0,3,0,359,2.6143790849673203,0,0,0,2.7744152821552204,0,0,0
RUA ARGENTINA M. OLIVEIRA,700335,2,0,0,0,0,0,1,0,103,1.9417475728155338,0,0,0,1.9417475728155338,0,0,0
RUA ARISTIDES LOBO,11533,8,0,0,0,0,0,3,1,422,1.6260162601626018,0,0,0,1.841544590561113,0,0,0
RUA ARISTIDES OLIMPIO MAIA,700087,45,0,7,0,0,0,23,0,3035,3.508771929824561,0,0,0,3.8637566054061954,0,0,0.5816292637929273
RUA ARISTÓTELES AGRA,38911,8,0,0,0,0,0,4,0,264,3.079710144927536,0,0,0,2.9915896124336023,0,0,0
RUA ARIÚS,12807,11,0,0,0,0,0,5,0,459,2.7777777777777777,0,0,0,2.7733710733710732,0,0,0
RUA ARLINDA GOMES DE MEDEIROS,5347,5,0,0,0,0,0,2,0,421,1.1828733917583443,0,0,0,1.1828733917583443,0,0,0
RUA ARLINDO SILVA AMORIM,9229,2,0,0,0,0,0,1,0,54,3.7037037037037033,0,0,0,3.7037037037037033,0,0,0
RUA ARMANDA AMORIM PEREIRA,31259,4,0,0,0,0,0,2,0,339,1.2142703632065335,0,0,0,1.2142703632065335,0,0,0
RUA ARNALDO CORREIA DE SIQUEIRA,36544,6,0,0,0,0,0,4,0,416,2.0014245014245016,0,0,0,1.9216270551815244,0,0,0
RUA ARNALDO DE ALBUQUERQUE,3069,46,0,0,0,0,0,20,0,1573,2.454080096356519,0,0,0,3.7677718209449966,0,0,0
RUA ARNALDO LOPES FIÚZA,36358,13,0,0,0,0,0,12,0,1050,1.7246462264150944,0,0,0,1.936798392507696,0,0,0
RUA ARNÓBIO MUNIZ DE ALBUQUERQUE,13358,19,0,0,0,0,0,13,0,1049,1.4084507042253522,0,0,0,2.044501515786983,0,0,0
